L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
53616,80,6,7.0,2404,20,4812,20,27,27,27,4294780,187,187,63,63,987,52,52,987,2404.0,4812.0,0,0,0,0,96000,200000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
46608,80,6,7.0,1886,17,3609,15,27,27,27,4294858,109,109,63,63,987,52,52,987,1886.0,3609.0,0,0,0,0,136000,256000,26,0,3,3,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
51476,80,6,7.0,2994,24,4924,22,27,27,27,4294717,250,250,63,63,987,52,52,987,2994.0,4924.0,0,0,987,1,88000,152000,37,0,5,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
51996,80,6,7.0,3839,28,6015,25,27,27,27,4294701,266,266,63,63,987,52,52,987,3839.0,6015.0,754,2,987,1,112000,176000,41,0,7,5,0,26883,26847,61952,242,0,0,0,0,1,DoS attacks-Hulk
48328,80,6,7.0,3402,27,6015,25,27,27,27,4294639,328,328,63,63,987,52,52,987,3402.0,6015.0,377,1,0,0,80000,144000,41,0,6,5,0,26883,26847,30976,121,0,0,0,0,1,DoS attacks-Hulk
37250,80,6,7.0,1078,8,1263,6,27,27,27,4294889,78,78,63,63,987,52,52,987,579499.0,120360.0,0,0,0,0,4072000,9624000,11,0,2,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
34882,80,6,7.0,3011,25,4872,21,27,27,27,4294686,281,281,63,63,987,52,52,987,2533478.0,481260.0,0,0,0,0,104000,168000,37,0,5,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
54764,80,6,7.0,1916,16,3557,14,27,27,27,4294858,109,109,63,63,987,52,52,987,6371279.0,12032354.0,0,0,0,0,232000,432000,24,0,3,3,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
37856,80,6,7.0,3027,21,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,3027.0,4812.0,467,1,0,0,136000,216000,32,0,5,4,0,26883,26847,54016,211,0,0,0,0,1,DoS attacks-Hulk
36110,80,6,7.0,3024,26,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,5782446.0,12034812.0,0,0,1974,2,136000,272000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
54664,80,6,7.0,3945,30,5963,24,27,27,27,4294701,266,266,63,63,987,52,52,987,3945.0,5963.0,756,2,0,0,112000,176000,42,0,7,5,0,26883,26847,62464,244,0,0,0,0,1,DoS attacks-Hulk
47280,80,6,7.0,2908,24,5963,24,27,27,27,4294717,250,250,63,63,987,52,52,987,2908.0,5963.0,0,0,0,0,88000,184000,38,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
56200,80,6,7.0,3215,27,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,3215.0,6015.0,0,0,987,1,80000,152000,42,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
35872,80,6,7.0,2311,17,3609,15,27,27,27,4294827,140,140,63,63,987,52,52,987,2311.0,3609.0,399,1,0,0,128000,200000,25,0,4,3,0,26883,26847,36608,143,0,0,0,0,1,DoS attacks-Hulk
40426,80,6,7.0,607,5,1203,5,27,27,27,4294952,15,15,63,63,987,52,52,987,607.0,1203.0,0,0,0,0,296000,600000,8,0,1,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
49970,80,6,7.0,3138,28,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,3138.0,6015.0,0,0,0,0,80000,160000,43,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
34140,80,6,7.0,4611,30,6015,25,27,27,27,4294670,297,266,63,63,987,52,52,987,4611.0,6015.0,2294,6,0,0,120000,176000,41,0,9,5,0,26883,26847,62976,246,0,0,0,0,1,DoS attacks-Hulk
39302,80,6,7.0,3833,28,6015,25,27,27,27,4294670,297,266,63,63,987,52,52,987,3833.0,6015.0,714,2,0,0,96000,176000,41,0,7,5,0,26883,26847,51712,202,0,0,0,0,1,DoS attacks-Hulk
35012,80,6,7.0,3221,26,6015,25,27,27,27,4294717,250,250,63,63,987,52,52,987,3221.0,6015.0,0,0,0,0,96000,184000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
47454,80,6,7.0,2455,20,4812,20,27,27,27,4294779,188,188,63,63,987,52,52,987,2455.0,4812.0,0,0,987,1,96000,200000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
41938,80,6,7.0,1629,11,2406,10,27,27,27,4294904,63,63,63,63,987,52,52,987,1629.0,2406.0,406,1,0,0,200000,296000,16,0,3,2,0,26883,26847,38400,150,0,0,0,0,1,DoS attacks-Hulk
54026,80,6,7.0,1855,15,3609,15,27,27,27,4294842,125,125,63,63,987,52,52,987,1855.0,3609.0,0,0,0,0,112000,224000,24,0,3,3,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
39460,80,6,7.0,3581,28,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,13092272.0,24063609.0,428,1,0,0,104000,176000,42,0,6,5,0,26883,26847,44032,172,0,0,0,0,1,DoS attacks-Hulk
44038,80,6,7.0,612,5,1203,5,27,27,27,0,0,0,63,63,987,52,52,987,612.0,1203.0,0,0,0,0,4896000,9624000,8,0,1,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
59156,80,6,7.0,3235,28,5963,24,27,27,27,4294638,329,329,63,63,987,52,52,987,3235.0,5963.0,0,0,0,0,72000,144000,42,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
58334,80,6,7.0,3414,27,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,3414.0,6015.0,1176,3,987,1,88000,160000,41,0,6,5,0,26883,26847,38912,152,0,0,0,0,1,DoS attacks-Hulk
42920,80,6,7.0,3412,27,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,3412.0,6015.0,371,1,2961,3,88000,160000,41,0,6,5,0,26883,26847,29440,115,0,0,0,0,1,DoS attacks-Hulk
44688,80,6,7.0,2559,23,4760,19,27,27,27,4294717,250,250,63,63,987,52,52,987,2559.0,4760.0,0,0,1974,2,80000,144000,34,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
57430,80,6,7.0,2422,20,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,2422.0,4812.0,0,0,0,0,112000,216000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
38192,80,6,7.0,2907,21,4812,20,27,27,27,4294655,312,312,63,63,987,52,52,987,2907.0,4812.0,424,1,0,0,72000,120000,32,0,5,4,0,26883,26847,43008,168,0,0,0,0,1,DoS attacks-Hulk
39182,80,6,7.0,3294,27,6015,25,27,27,27,4294686,281,281,63,63,987,52,52,987,3294.0,6015.0,348,1,0,0,88000,168000,41,0,6,5,0,26883,26847,23552,92,0,0,0,0,1,DoS attacks-Hulk
41578,80,6,7.0,3724,24,4812,20,27,27,27,4294764,203,203,63,63,987,52,52,987,21901534.0,36091203.0,1251,3,0,0,200000,264000,33,0,7,4,0,26883,26847,58112,227,0,0,0,0,1,DoS attacks-Hulk
60614,80,6,7.0,3242,27,5963,24,27,27,27,4294670,297,297,63,63,987,52,52,987,6322610.0,12034760.0,0,0,0,0,144000,264000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
57384,80,6,7.0,2322,20,4812,20,27,27,27,4294780,187,187,63,63,987,52,52,987,11451177.0,24062406.0,0,0,0,0,136000,296000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
45634,80,6,7.0,2992,25,6015,25,27,27,27,4294686,281,281,63,63,987,52,52,987,11991793.0,24063609.0,0,0,0,0,96000,200000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
46650,80,6,7.0,3132,25,6015,25,27,27,27,4294701,266,266,63,63,987,52,52,987,3132.0,6015.0,0,0,1974,2,88000,176000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
48810,80,6,7.0,1174,10,2406,10,27,27,27,4294811,156,156,63,63,987,52,52,987,594580.0,12031203.0,0,0,0,0,4456000,9384000,16,0,2,2,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
45800,80,6,7.0,3126,26,6015,25,27,27,27,4294686,281,281,63,63,987,52,52,987,3126.0,6015.0,0,0,0,0,88000,168000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
43150,80,6,7.0,3200,27,5963,24,27,27,27,4294702,265,265,63,63,987,52,52,987,3200.0,5963.0,0,0,987,1,96000,176000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
38898,80,6,7.0,3333,27,6015,25,27,27,27,4294686,281,281,63,63,987,52,52,987,3333.0,6015.0,343,1,0,0,88000,168000,41,0,6,5,0,26883,26847,22272,87,0,0,0,0,1,DoS attacks-Hulk
33006,80,6,7.0,3039,25,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,3039.0,6015.0,0,0,0,0,72000,152000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
49480,80,6,7.0,3093,26,6015,25,27,27,27,4294639,328,328,63,63,987,52,52,987,3093.0,6015.0,0,0,1974,2,72000,144000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
32912,80,6,7.0,2986,25,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,2393593.0,48121203.0,0,0,0,0,88000,184000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
40084,80,6,7.0,2555,22,4812,20,27,27,27,4294764,203,203,63,63,987,52,52,987,2555.0,4812.0,0,0,0,0,96000,184000,34,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
54042,80,6,7.0,4173,28,4872,21,27,27,27,4294685,282,282,63,63,987,52,52,987,4173.0,4872.0,1131,3,0,0,112000,136000,37,0,8,4,0,26883,26847,27392,107,0,0,0,0,1,DoS attacks-Hulk
42838,80,6,7.0,2474,21,4812,20,27,27,27,4294670,297,297,63,63,987,52,52,987,2474.0,4812.0,0,0,0,0,64000,128000,33,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
39252,80,6,7.0,2768,21,4812,20,27,27,27,4294764,203,203,63,63,987,52,52,987,2768.0,4812.0,379,1,0,0,104000,184000,32,0,5,4,0,26883,26847,31488,123,0,0,0,0,1,DoS attacks-Hulk
51318,80,6,7.0,4025,31,5963,24,27,27,27,4294639,328,328,63,63,987,52,52,987,3469556.0,48721091.0,752,2,0,0,88000,144000,43,0,7,5,0,26883,26847,61440,240,0,0,0,0,1,DoS attacks-Hulk
47284,80,6,7.0,3632,27,6015,25,27,27,27,4294717,250,250,63,63,987,52,52,987,3632.0,6015.0,428,1,0,0,112000,184000,41,0,6,5,0,26883,26847,44032,172,0,0,0,0,1,DoS attacks-Hulk
43580,80,6,7.0,1700,12,2406,10,27,27,27,4294873,94,94,63,63,987,52,52,987,1700.0,2406.0,374,1,0,0,136000,200000,17,0,3,2,0,26883,26847,30208,118,0,0,0,0,1,DoS attacks-Hulk
57620,80,6,7.0,3069,26,6067,26,27,27,27,4294655,312,312,63,63,987,52,52,987,5582511.0,12034864.0,0,0,0,0,120000,248000,42,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
56898,80,6,7.0,4216,28,6015,25,27,27,27,4294654,313,313,63,63,987,52,52,987,4216.0,6015.0,1209,3,0,0,104000,152000,40,0,8,5,0,26883,26847,47360,185,0,0,0,0,1,DoS attacks-Hulk
39460,80,6,7.0,3692,27,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,3692.0,6015.0,432,1,1974,2,88000,152000,41,0,6,5,0,26883,26847,45056,176,0,0,0,0,1,DoS attacks-Hulk
52446,80,6,7.0,2547,21,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,2547.0,4812.0,0,0,0,0,112000,216000,33,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
37494,80,6,7.0,2329,17,3609,15,27,27,27,4294811,156,156,63,63,987,52,52,987,2329.0,3609.0,365,1,0,0,112000,176000,25,0,4,3,0,26883,26847,27904,109,0,0,0,0,1,DoS attacks-Hulk
33570,80,6,7.0,3367,24,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,3367.0,4812.0,810,2,0,0,152000,216000,34,0,6,4,0,26883,26847,10752,42,0,0,0,0,1,DoS attacks-Hulk
38266,80,6,7.0,3366,29,6159,28,31,27,31,4294717,250,250,63,63,987,40,40,987,3366.0,6159.0,0,0,1974,2,104000,192000,47,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
34326,80,6,7.0,3042,24,5955,24,27,27,27,4294671,296,296,63,63,987,52,52,987,3042.0,5955.0,0,0,0,0,80000,160000,38,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
39106,80,6,7.0,2476,20,4812,20,27,27,27,4294655,312,312,63,63,987,52,52,987,2476.0,4812.0,0,0,0,0,56000,120000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
42270,80,6,7.0,3184,22,4812,20,27,27,27,4294779,188,188,63,63,987,52,52,987,3184.0,4812.0,740,2,1974,2,128000,200000,32,0,6,4,0,26883,26847,58368,228,0,0,0,0,1,DoS attacks-Hulk
35300,80,6,7.0,1872,16,3609,15,27,27,27,4294842,125,94,63,63,987,52,52,987,1872.0,3609.0,0,0,0,0,112000,296000,25,0,3,3,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
39582,80,6,7.0,2955,23,4812,20,27,27,27,4294748,219,219,63,63,987,52,52,987,2275680.0,36091203.0,406,1,0,0,144000,232000,34,0,5,4,0,26883,26847,38400,150,0,0,0,0,1,DoS attacks-Hulk
33864,80,6,7.0,750,7,1203,5,27,27,27,4294920,47,16,63,63,987,52,52,987,750.0,1203.0,0,0,0,0,120000,560000,10,0,1,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
55944,80,6,7.0,2945,25,6015,25,27,27,27,4294701,266,266,63,63,987,52,52,987,2945.0,6015.0,0,0,0,0,88000,176000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
55084,80,6,7.0,3012,25,6015,25,27,27,27,4294717,250,250,63,63,987,52,52,987,3012.0,6015.0,0,0,0,0,96000,184000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
43058,80,6,7.0,3417,26,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,16111806.0,24063609.0,389,1,987,1,112000,200000,40,0,6,5,0,26883,26847,34048,133,0,0,0,0,1,DoS attacks-Hulk
49094,80,6,7.0,3055,26,6015,25,27,27,27,4294702,265,265,63,63,987,52,52,987,2434621.0,48121203.0,0,0,987,1,104000,216000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
49450,80,6,7.0,1963,16,3609,15,27,27,27,4294857,110,110,63,63,987,52,52,987,1963.0,3609.0,0,0,0,0,136000,256000,25,0,3,3,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
59996,80,6,7.0,4303,28,6015,25,27,27,27,4294654,313,313,63,63,987,52,52,987,4303.0,6015.0,1191,3,0,0,104000,152000,40,0,8,5,0,26883,26847,42752,167,0,0,0,0,1,DoS attacks-Hulk
42920,80,6,7.0,3212,27,6015,25,27,27,27,4294702,265,265,63,63,987,52,52,987,3212.0,6015.0,0,0,0,0,96000,176000,42,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
46042,80,6,7.0,3570,27,6015,25,27,27,27,4294733,234,234,63,63,987,52,52,987,3570.0,6015.0,383,1,0,0,120000,200000,41,0,6,5,0,26883,26847,32512,127,0,0,0,0,1,DoS attacks-Hulk
56100,80,6,7.0,3221,26,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,2535686.0,48121203.0,0,0,1974,2,88000,176000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
42046,80,6,7.0,2838,21,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,2838.0,4812.0,393,1,0,0,128000,216000,32,0,5,4,0,26883,26847,35072,137,0,0,0,0,1,DoS attacks-Hulk
45466,80,6,7.0,3260,24,4812,20,27,27,27,4294780,187,187,63,63,987,52,52,987,3260.0,4812.0,714,2,0,0,136000,200000,34,0,6,4,0,26883,26847,51712,202,0,0,0,0,1,DoS attacks-Hulk
52408,80,6,7.0,2473,21,4812,20,27,27,27,4294810,157,157,63,63,987,52,52,987,2473.0,4812.0,0,0,1974,2,120000,240000,33,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
47394,80,6,7.0,3000,25,6015,25,27,27,27,4294701,266,266,63,63,987,52,52,987,6412359.0,12034812.0,0,0,987,1,144000,296000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
34338,80,6,7.0,3209,26,6015,25,27,27,27,4294717,250,250,63,63,987,52,52,987,3209.0,6015.0,0,0,2961,3,96000,184000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
39568,80,6,7.0,3201,26,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,3201.0,6015.0,0,0,0,0,80000,160000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
41586,80,6,7.0,3408,29,6015,25,27,27,27,4294686,281,281,63,63,987,52,52,987,3408.0,6015.0,345,1,0,0,96000,168000,43,0,6,5,0,26883,26847,22784,89,0,0,0,0,1,DoS attacks-Hulk
57412,80,6,7.0,2181,17,3557,14,27,27,27,4294764,203,203,63,63,987,52,52,987,2181.0,3557.0,365,1,987,1,80000,136000,24,0,4,3,0,26883,26847,27904,109,0,0,0,0,1,DoS attacks-Hulk
45558,80,6,7.0,4144,28,6015,25,27,27,27,4294686,281,281,63,63,987,52,52,987,4144.0,6015.0,1130,3,987,1,112000,168000,40,0,8,5,0,26883,26847,27136,106,0,0,0,0,1,DoS attacks-Hulk
57308,80,6,7.0,3025,26,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,3025.0,6015.0,0,0,0,0,80000,160000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
57522,80,6,7.0,3608,27,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,6612947.0,12034812.0,400,1,0,0,144000,248000,41,0,6,5,0,26883,26847,36864,144,0,0,0,0,1,DoS attacks-Hulk
45444,80,6,7.0,2618,18,3609,15,27,27,27,4294826,141,141,63,63,987,52,52,987,2618.0,3609.0,766,2,0,0,144000,200000,25,0,5,3,0,26883,26847,65024,254,0,0,0,0,1,DoS attacks-Hulk
43824,80,6,7.0,3652,26,6015,25,27,27,27,4294686,281,281,63,63,987,52,52,987,3652.0,6015.0,427,1,0,0,96000,168000,40,0,6,5,0,26883,26847,43776,171,0,0,0,0,1,DoS attacks-Hulk
39120,80,6,7.0,658,5,1203,5,27,27,27,0,0,0,63,63,987,52,52,987,658.0,1203.0,0,0,0,0,5264000,9624000,8,0,1,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
58682,80,6,7.0,3197,23,4812,20,27,27,27,4294796,171,171,63,63,987,52,52,987,3197.0,4812.0,774,2,0,0,144000,216000,33,0,6,4,0,26883,26847,1536,6,0,0,0,0,1,DoS attacks-Hulk
54868,80,6,7.0,2431,20,4812,20,27,27,27,4294779,188,188,63,63,987,52,52,987,2431.0,4812.0,0,0,987,1,96000,200000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
46016,80,6,7.0,573,5,1203,5,27,27,27,0,0,0,63,63,987,52,52,987,573.0,1203.0,0,0,0,0,4584000,9624000,8,0,1,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
44810,80,6,7.0,1917,16,3609,15,27,27,27,4294857,110,110,63,63,987,52,52,987,1917.0,3609.0,0,0,987,1,136000,256000,25,0,3,3,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
34794,80,6,7.0,3017,18,3609,15,27,27,27,4294827,140,140,63,63,987,52,52,987,3017.0,3609.0,1197,3,0,0,168000,200000,24,0,6,3,0,26883,26847,44288,173,0,0,0,0,1,DoS attacks-Hulk
39046,80,6,7.0,2980,22,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,2980.0,4812.0,406,1,0,0,136000,216000,33,0,5,4,0,26883,26847,38400,150,0,0,0,0,1,DoS attacks-Hulk
54028,80,6,7.0,3110,27,6015,25,27,27,27,4294732,235,235,63,63,987,52,52,987,3110.0,6015.0,0,0,2961,3,104000,200000,42,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
45886,80,6,7.0,676,5,1203,5,27,27,27,0,0,0,63,63,987,52,52,987,676.0,1203.0,0,0,0,0,5408000,9624000,8,0,1,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
54714,80,6,7.0,3959,28,6015,25,27,27,27,4294717,250,250,63,63,987,52,52,987,3959.0,6015.0,798,2,0,0,120000,184000,41,0,7,5,0,26883,26847,7680,30,0,0,0,0,1,DoS attacks-Hulk
47518,80,6,7.0,1256,11,2406,10,27,27,27,4294905,62,62,63,63,987,52,52,987,1256.0,2406.0,0,0,0,0,152000,304000,17,0,2,2,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
38122,80,6,7.0,641,6,1203,5,27,27,27,4294952,15,15,63,63,987,52,52,987,641.0,1203.0,0,0,0,0,320000,600000,9,0,1,1,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
59298,80,6,7.0,3159,26,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,3159.0,6015.0,0,0,0,0,80000,152000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
39080,80,6,7.0,3062,24,4812,20,27,27,27,4294780,187,156,63,63,987,52,52,987,3062.0,4812.0,377,1,0,0,128000,240000,35,0,5,4,0,26883,26847,30976,121,0,0,0,0,1,DoS attacks-Hulk
41386,80,6,7.0,3973,27,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,3973.0,6015.0,856,2,0,0,104000,160000,40,0,7,5,0,26883,26847,22528,88,0,0,0,0,1,DoS attacks-Hulk
47826,80,6,7.0,2532,21,4812,20,27,27,27,4294733,234,188,63,63,987,52,52,987,2532.0,4812.0,0,0,2961,3,80000,200000,33,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
55792,80,6,7.0,2982,25,6015,25,27,27,27,4294639,328,328,63,63,987,52,52,987,2982.0,6015.0,0,0,2961,3,72000,144000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
54754,80,6,7.0,2350,20,4812,20,27,27,27,4294780,187,187,63,63,987,52,52,987,2350.0,4812.0,0,0,987,1,96000,200000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
54714,80,6,7.0,2567,21,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,2567.0,4812.0,0,0,0,0,112000,216000,33,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
55592,80,6,7.0,3199,26,6067,26,27,27,27,4294639,328,328,63,63,987,52,52,987,3199.0,6067.0,0,0,0,0,72000,144000,42,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
42128,80,6,7.0,3202,26,5963,24,27,27,27,4294670,297,297,63,63,987,52,52,987,3202.0,5963.0,0,0,987,1,80000,160000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
33280,80,6,7.0,3122,25,6015,25,27,27,27,4294717,250,250,63,63,987,52,52,987,3122.0,6015.0,0,0,0,0,96000,184000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
47730,80,6,7.0,1319,12,2406,10,27,27,27,4294905,62,46,63,63,987,52,52,987,1319.0,2406.0,0,0,0,0,160000,408000,18,0,2,2,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
47230,80,6,7.0,4036,28,4820,20,27,27,27,4294748,219,219,63,63,987,52,52,987,4036.0,4820.0,834,2,0,0,144000,168000,37,0,7,4,0,26883,26847,16896,66,0,0,0,0,1,DoS attacks-Hulk
43080,80,6,7.0,3274,26,6015,25,27,27,27,4294670,297,297,63,63,987,52,52,987,3274.0,6015.0,0,0,1974,2,80000,160000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
44440,80,6,7.0,3231,25,6015,25,27,27,27,4294732,235,235,63,63,987,52,52,987,3231.0,6015.0,0,0,0,0,104000,200000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
59182,80,6,7.0,3188,26,6015,25,27,27,27,4294654,313,313,63,63,987,52,52,987,3188.0,6015.0,0,0,0,0,80000,152000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
34216,80,6,7.0,1248,11,2406,10,27,27,27,4294904,63,63,63,63,987,52,52,987,1248.0,2406.0,0,0,0,0,152000,296000,17,0,2,2,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
37304,80,6,7.0,1317,11,2406,10,27,27,27,4294905,62,47,63,63,987,52,52,987,1317.0,2406.0,0,0,0,0,160000,400000,17,0,2,2,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
55158,80,6,7.0,3105,25,6015,25,27,27,27,4294655,312,312,63,63,987,52,52,987,2512593.0,48121203.0,0,0,987,1,96000,184000,40,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
52846,80,6,7.0,2384,21,4760,19,27,27,27,4294810,157,157,63,63,987,52,52,987,2384.0,4760.0,0,0,987,1,120000,240000,32,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
40042,80,6,7.0,2476,21,4812,20,27,27,27,4294795,172,172,63,63,987,52,52,987,2476.0,4812.0,0,0,0,0,112000,216000,33,0,4,4,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
